Flight Name,Expected Takeoff Time,Actual Takeoff Time,Delay Time,Flight Time,Airline,Departure Airport,Arrival Airport
DL192,1690683717,1690685342,1625,15438,Delta Air Lines,ORD,MKE
DL192,1690705510,1690706443,933,15222,Delta Air Lines,MKE,SFO
DL192,1690728775,1690733477,4702,11966,Delta Air Lines,SFO,ORD
DL192,1690753945,1690755034,1089,14723,Delta Air Lines,ORD,MKE
DL192,1690775045,1690775244,199,8353,Delta Air Lines,MKE,LAX
DL192,1690793050,1690793592,542,6816,Delta Air Lines,LAX,SFO
DL192,1690801251,1690811264,10013,6792,Delta Air Lines,SFO,ORD
DL192,1690828633,1690828739,106,5553,Delta Air Lines,ORD,MKE
DL192,1690836517,1690836654,137,16323,Delta Air Lines,MKE,SFO
DL192,1690856210,1690857602,1392,7579,Delta Air Lines,SFO,LAX
DL192,1690866335,1690876697,10362,12051,Delta Air Lines,LAX,ORD
DL192,1690898492,1690899878,1386,13672,Delta Air Lines,ORD,MKE
DL192,1690917918,1690919545,1627,15907,Delta Air Lines,MKE,SFO
DL192,1690944739,1690946531,1792,20177,Delta Air Lines,SFO,LAX
DL192,1690969875,1690976599,6724,8766,Delta Air Lines,LAX,ORD
DL192,1690989668,1690990484,816,19789,Delta Air Lines,ORD,MKE
DL192,1691019047,1691019261,214,17224,Delta Air Lines,MKE,SFO
DL192,1691038240,1691039326,1086,15343,Delta Air Lines,SFO,LAX
DL192,1691054885,1691058524,3639,17984,Delta Air Lines,LAX,ORD
DL192,1691077190,1691077307,117,21537,Delta Air Lines,ORD,MKE
DL192,1691103037,1691103354,317,5743,Delta Air Lines,MKE,LAX
DL192,1691113975,1691117827,3852,7427,Delta Air Lines,LAX,ORD
DL192,1691129784,1691130374,590,11665,Delta Air Lines,ORD,MKE
DL192,1691151590,1691160279,8689,10982,Delta Air Lines,MKE,ORD
DL192,1691175726,1691176550,824,8402,Delta Air Lines,ORD,MKE
DL192,1691192436,1691193416,980,21471,Delta Air Lines,MKE,LAX
DL192,1691221165,1691221236,71,16051,Delta Air Lines,LAX,SFO
DL192,1691247014,1691251416,4402,21397,Delta Air Lines,SFO,ORD
DL192,1691282808,1691283753,945,20012,Delta Air Lines,ORD,MKE
DL192,1691312260,1691313727,1467,6078,Delta Air Lines,MKE,LAX
DL192,1691327652,1691330362,2710,6725,Delta Air Lines,LAX,ORD
DL192,1691344236,1691344746,510,20296,Delta Air Lines,ORD,MKE
DL192,1691368560,1691368717,157,20517,Delta Air Lines,MKE,LAX
DL192,1691398280,1691402120,3840,15190,Delta Air Lines,LAX,ORD
DL192,1691426628,1691427349,721,19326,Delta Air Lines,ORD,MKE
DL192,1691455496,1691456709,1213,21108,Delta Air Lines,MKE,LAX
DL192,1691484725,1691486329,1604,17288,Delta Air Lines,LAX,SFO
DL192,1691505159,1691505163,4,9811,Delta Air Lines,SFO,LAX
DL192,1691518439,1691521925,3486,18504,Delta Air Lines,LAX,ORD
DL192,1691547329,1691547451,122,16469,Delta Air Lines,ORD,MKE
DL192,1691570803,1691572488,1685,21296,Delta Air Lines,MKE,SFO
DL192,1691593911,1691594431,520,11887,Delta Air Lines,SFO,LAX
DL192,1691613250,1691614267,1017,16597,Delta Air Lines,LAX,SFO
DL192,1691636107,1691642844,6737,5790,Delta Air Lines,SFO,ORD
DL192,1691658820,1691658987,167,19786,Delta Air Lines,ORD,MKE
DL192,1691681885,1691685409,3524,17172,Delta Air Lines,MKE,ORD
DL192,1691707934,1691708383,449,18289,Delta Air Lines,ORD,MKE
DL192,1691733396,1691733998,602,12557,Delta Air Lines,MKE,SFO
DL192,1691753044,1691761842,8798,7984,Delta Air Lines,SFO,ORD
DL192,1691770792,1691771858,1066,15056,Delta Air Lines,ORD,MKE
DL192,1691794944,1691795321,377,5695,Delta Air Lines,MKE,SFO
DL192,1691810804,1691820064,9260,17185,Delta Air Lines,SFO,ORD
DL192,1691844500,1691845869,1369,18814,Delta Air Lines,ORD,MKE
DL192,1691868911,1691869169,258,15954,Delta Air Lines,MKE,LAX
DL192,1691895494,1691895796,302,19195,Delta Air Lines,LAX,SFO
DL192,1691919216,1691919940,724,7232,Delta Air Lines,SFO,LAX
DL192,1691936372,1691937883,1511,6532,Delta Air Lines,LAX,SFO
DL192,1691949458,1691959849,10391,15852,Delta Air Lines,SFO,ORD
DL192,1691980535,1691981223,688,20157,Delta Air Lines,ORD,MKE
DL192,1692001382,1692001844,462,9099,Delta Air Lines,MKE,SFO
DL192,1692016446,1692017322,876,17316,Delta Air Lines,SFO,LAX
DL192,1692042457,1692052480,10023,8233,Delta Air Lines,LAX,ORD
DL192,1692062638,1692062922,284,7106,Delta Air Lines,ORD,MKE
DL192,1692073156,1692081060,7904,15928,Delta Air Lines,MKE,ORD
DL192,1692098161,1692099081,920,12580,Delta Air Lines,ORD,MKE
DL192,1692113620,1692118442,4822,17423,Delta Air Lines,MKE,ORD
DL192,1692139413,1692139829,416,6845,Delta Air Lines,ORD,MKE
DL192,1692157107,1692158158,1051,8437,Delta Air Lines,MKE,SFO
DL192,1692175023,1692176802,1779,13388,Delta Air Lines,SFO,LAX
DL192,1692199192,1692199352,160,19752,Delta Air Lines,LAX,SFO
DL192,1692224060,1692231519,7459,16016,Delta Air Lines,SFO,ORD
DL192,1692248343,1692250102,1759,19389,Delta Air Lines,ORD,MKE
DL192,1692277410,1692278667,1257,15073,Delta Air Lines,MKE,LAX
DL192,1692301684,1692311101,9417,14405,Delta Air Lines,LAX,ORD
DL192,1692331790,1692332978,1188,8059,Delta Air Lines,ORD,MKE
DL192,1692341807,1692342166,359,7727,Delta Air Lines,MKE,LAX
DL192,1692359464,1692361055,1591,18731,Delta Air Lines,LAX,SFO
DL192,1692385430,1692386072,642,21515,Delta Air Lines,SFO,LAX
DL192,1692409175,1692409745,570,17487,Delta Air Lines,LAX,SFO
DL192,1692427445,1692431068,3623,14920,Delta Air Lines,SFO,ORD
DL192,1692447995,1692449279,1284,10276,Delta Air Lines,ORD,MKE
DL192,1692467037,1692468685,1648,19588,Delta Air Lines,MKE,SFO
DL192,1692490027,1692493339,3312,5395,Delta Air Lines,SFO,ORD
DL192,1692500190,1692501910,1720,20025,Delta Air Lines,ORD,MKE
DL192,1692529663,1692531511,1848,8819,Delta Air Lines,MKE,ORD
DL192,1692545008,1692546244,1236,6584,Delta Air Lines,ORD,MKE
DL192,1692555415,1692556679,1264,10724,Delta Air Lines,MKE,LAX
DL192,1692576185,1692586927,10742,12738,Delta Air Lines,LAX,ORD
DL192,1692608610,1692608661,51,10747,Delta Air Lines,ORD,MKE
DL192,1692625022,1692629440,4418,15115,Delta Air Lines,MKE,ORD
DL192,1692648701,1692650171,1470,21537,Delta Air Lines,ORD,MKE
DL192,1692680997,1692682771,1774,7562,Delta Air Lines,MKE,LAX
DL192,1692696131,1692697698,1567,14721,Delta Air Lines,LAX,SFO
DL192,1692722562,1692723416,854,16869,Delta Air Lines,SFO,LAX
DL192,1692745804,1692747314,1510,11618,Delta Air Lines,LAX,SFO
DL192,1692769655,1692770815,1160,21075,Delta Air Lines,SFO,LAX
DL192,1692794212,1692794254,42,8928,Delta Air Lines,LAX,SFO
DL192,1692810371,1692817113,6742,10961,Delta Air Lines,SFO,ORD
DL192,1692833709,1692834341,632,10037,Delta Air Lines,ORD,MKE
DL192,1692852371,1692854005,1634,11241,Delta Air Lines,MKE,LAX
DL192,1692868567,1692869143,576,16518,Delta Air Lines,LAX,SFO
DL192,1692892191,1692898430,6239,13711,Delta Air Lines,SFO,ORD
DL192,1692912246,1692912409,163,20124,Delta Air Lines,ORD,MKE
DL192,1692937039,1692938146,1107,21194,Delta Air Lines,MKE,SFO
DL192,1692962561,1692965344,2783,18655,Delta Air Lines,SFO,ORD
DL192,1692987244,1692988504,1260,10686,Delta Air Lines,ORD,MKE
DL192,1693001254,1693001386,132,19447,Delta Air Lines,MKE,LAX
DL192,1693023778,1693026307,2529,4533,Delta Air Lines,LAX,ORD
DL192,1693039553,1693040792,1239,8352,Delta Air Lines,ORD,MKE
DL192,1693056918,1693062437,5519,8843,Delta Air Lines,MKE,ORD
DL192,1693079308,1693079314,6,19187,Delta Air Lines,ORD,MKE
DL192,1693100310,1693101595,1285,11276,Delta Air Lines,MKE,LAX
DL192,1693123220,1693129534,6314,20146,Delta Air Lines,LAX,ORD
DL192,1693151076,1693151506,430,12899,Delta Air Lines,ORD,MKE
DL192,1693166141,1693173416,7275,7340,Delta Air Lines,MKE,ORD
DL192,1693189267,1693189977,710,9352,Delta Air Lines,ORD,MKE
DL192,1693201517,1693202186,669,8641,Delta Air Lines,MKE,SFO
DL192,1693213304,1693220407,7103,7922,Delta Air Lines,SFO,ORD
DL192,1693229895,1693230223,328,14240,Delta Air Lines,ORD,MKE
DL192,1693245079,1693251858,6779,3643,Delta Air Lines,MKE,ORD
DL192,1693259726,1693260684,958,6631,Delta Air Lines,ORD,MKE
DL192,1693275807,1693276426,619,15757,Delta Air Lines,MKE,LAX
DL192,1693293762,1693297550,3788,17060,Delta Air Lines,LAX,ORD
DL192,1693314681,1693316241,1560,12191,Delta Air Lines,ORD,MKE
DL192,1693331975,1693340189,8214,13846,Delta Air Lines,MKE,ORD
DL192,1693362957,1693364188,1231,10532,Delta Air Lines,ORD,MKE
DL192,1693376398,1693376972,574,19818,Delta Air Lines,MKE,LAX
DL192,1693407032,1693409762,2730,16408,Delta Air Lines,LAX,ORD
DL192,1693427720,1693429280,1560,3718,Delta Air Lines,ORD,MKE
DL192,1693435951,1693437459,1508,9058,Delta Air Lines,MKE,LAX
DL192,1693449826,1693450166,340,11779,Delta Air Lines,LAX,SFO
DL192,1693470320,1693471846,1526,11910,Delta Air Lines,SFO,LAX
DL192,1693483825,1693492342,8517,4257,Delta Air Lines,LAX,ORD
DL192,1693506424,1693507499,1075,18832,Delta Air Lines,ORD,MKE
DL192,1693536058,1693540300,4242,13068,Delta Air Lines,MKE,ORD
DL192,1693557212,1693557889,677,4646,Delta Air Lines,ORD,MKE
DL192,1693563219,1693568208,4989,9180,Delta Air Lines,MKE,ORD
DL192,1693583704,1693584330,626,10292,Delta Air Lines,ORD,MKE
DL192,1693597434,1693604769,7335,16211,Delta Air Lines,MKE,ORD
DL192,1693621291,1693622323,1032,10410,Delta Air Lines,ORD,MKE
DL192,1693636169,1693638524,2355,13034,Delta Air Lines,MKE,ORD
DL192,1693660476,1693660860,384,10963,Delta Air Lines,ORD,MKE
DL192,1693678065,1693681579,3514,18519,Delta Air Lines,MKE,ORD
DL192,1693708371,1693710100,1729,12509,Delta Air Lines,ORD,MKE
DL192,1693724214,1693724437,223,4010,Delta Air Lines,MKE,SFO
DL192,1693734610,1693739593,4983,19293,Delta Air Lines,SFO,ORD
DL192,1693760602,1693761042,440,5494,Delta Air Lines,ORD,MKE
DL192,1693769778,1693771311,1533,10975,Delta Air Lines,MKE,LAX
DL192,1693791615,1693796929,5314,15775,Delta Air Lines,LAX,ORD
DL192,1693813545,1693814039,494,11474,Delta Air Lines,ORD,MKE
DL192,1693831261,1693832475,1214,10095,Delta Air Lines,MKE,SFO
DL192,1693844481,1693854463,9982,14383,Delta Air Lines,SFO,ORD
DL192,1693872448,1693873156,708,17119,Delta Air Lines,ORD,MKE
DL192,1693899781,1693909655,9874,11407,Delta Air Lines,MKE,ORD
DL192,1693922499,1693923056,557,20334,Delta Air Lines,ORD,MKE
DL192,1693953053,1693953272,219,13081,Delta Air Lines,MKE,LAX
DL192,1693976602,1693987169,10567,20011,Delta Air Lines,LAX,ORD
DL192,1694013453,1694014613,1160,5226,Delta Air Lines,ORD,MKE
DL192,1694024544,1694025920,1376,4099,Delta Air Lines,MKE,SFO
DL192,1694033167,1694039612,6445,11941,Delta Air Lines,SFO,ORD
DL192,1694052723,1694053324,601,18128,Delta Air Lines,ORD,MKE
DL192,1694078343,1694078839,496,20498,Delta Air Lines,MKE,LAX
DL192,1694109135,1694109329,194,4708,Delta Air Lines,LAX,SFO
DL192,1694119108,1694120608,1500,12974,Delta Air Lines,SFO,LAX
DL192,1694141551,1694152223,10672,11554,Delta Air Lines,LAX,ORD
DL192,1694174180,1694175858,1678,20086,Delta Air Lines,ORD,MKE
DL192,1694202804,1694206776,3972,11467,Delta Air Lines,MKE,ORD
DL192,1694228360,1694229367,1007,20658,Delta Air Lines,ORD,MKE
DL192,1694251665,1694252456,791,10295,Delta Air Lines,MKE,LAX
DL192,1694265608,1694266857,1249,21088,Delta Air Lines,LAX,SFO
DL192,1694297043,1694304224,7181,20240,Delta Air Lines,SFO,ORD
DL192,1694329036,1694329672,636,6208,Delta Air Lines,ORD,MKE
DL192,1694343931,1694345051,1120,11579,Delta Air Lines,MKE,LAX
DL192,1694362224,1694369870,7646,17250,Delta Air Lines,LAX,ORD
DL192,1694392745,1694393584,839,5213,Delta Air Lines,ORD,MKE
DL192,1694405033,1694414581,9548,21312,Delta Air Lines,MKE,ORD
DL192,1694443072,1694443414,342,17281,Delta Air Lines,ORD,MKE
DL192,1694466763,1694467441,678,10691,Delta Air Lines,MKE,LAX
DL192,1694487241,1694488494,1253,13227,Delta Air Lines,LAX,SFO
DL192,1694509074,1694518021,8947,8116,Delta Air Lines,SFO,ORD
DL192,1694532975,1694533354,379,13636,Delta Air Lines,ORD,MKE
DL192,1694551604,1694553263,1659,5371,Delta Air Lines,MKE,SFO
DL192,1694567773,1694577088,9315,3660,Delta Air Lines,SFO,ORD
DL192,1694586127,1694587130,1003,5318,Delta Air Lines,ORD,MKE
DL192,1694602479,1694612579,10100,15624,Delta Air Lines,MKE,ORD
DL192,1694636690,1694637972,1282,7322,Delta Air Lines,ORD,MKE
DL192,1694649774,1694650410,636,9115,Delta Air Lines,MKE,LAX
DL192,1694664941,1694669786,4845,19644,Delta Air Lines,LAX,ORD
DL192,1694695815,1694696756,941,8103,Delta Air Lines,ORD,MKE
DL192,1694711999,1694719954,7955,11176,Delta Air Lines,MKE,ORD
DL192,1694738094,1694738835,741,3739,Delta Air Lines,ORD,MKE
DL192,1694742949,1694744096,1147,11326,Delta Air Lines,MKE,SFO
DL192,1694766118,1694766338,220,8843,Delta Air Lines,SFO,LAX
DL192,1694777803,1694778530,727,21384,Delta Air Lines,LAX,SFO
DL192,1694808552,1694817342,8790,18739,Delta Air Lines,SFO,ORD
DL192,1694838319,1694839806,1487,8480,Delta Air Lines,ORD,MKE
DL192,1694850408,1694851872,1464,5263,Delta Air Lines,MKE,LAX
DL192,1694864680,1694874795,10115,18870,Delta Air Lines,LAX,ORD
DL192,1694896611,1694898023,1412,8250,Delta Air Lines,ORD,MKE
DL192,1694911631,1694912785,1154,8202,Delta Air Lines,MKE,LAX
DL192,1694922497,1694930262,7765,10042,Delta Air Lines,LAX,ORD
DL192,1694945895,1694946953,1058,17892,Delta Air Lines,ORD,MKE
DL192,1694966508,1694966895,387,11986,Delta Air Lines,MKE,LAX
DL192,1694982273,1694990261,7988,18828,Delta Air Lines,LAX,ORD
DL192,1695011336,1695012084,748,14134,Delta Air Lines,ORD,MKE
DL192,1695035997,1695046626,10629,10045,Delta Air Lines,MKE,ORD
DL192,1695058143,1695058408,265,12996,Delta Air Lines,ORD,MKE
DL192,1695074603,1695075930,1327,12797,Delta Air Lines,MKE,SFO
DL192,1695097051,1695107575,10524,18261,Delta Air Lines,SFO,ORD
DL192,1695130917,1695132591,1674,12375,Delta Air Lines,ORD,MKE
DL192,1695145788,1695153070,7282,5854,Delta Air Lines,MKE,ORD
DL192,1695167179,1695167673,494,7420,Delta Air Lines,ORD,MKE
DL192,1695183345,1695186392,3047,14818,Delta Air Lines,MKE,ORD
DL192,1695206960,1695208673,1713,17192,Delta Air Lines,ORD,MKE
DL192,1695227087,1695236594,9507,11235,Delta Air Lines,MKE,ORD
DL192,1695257792,1695259566,1774,20781,Delta Air Lines,ORD,MKE
DL192,1695281727,1695285850,4123,7940,Delta Air Lines,MKE,ORD
DL192,1695295261,1695295857,596,5109,Delta Air Lines,ORD,MKE
DL192,1695309317,1695314192,4875,17349,Delta Air Lines,MKE,ORD
DL192,1695339677,1695340434,757,16501,Delta Air Lines,ORD,MKE
DL192,1695359639,1695359643,4,5347,Delta Air Lines,MKE,LAX
DL192,1695374476,1695378635,4159,8794,Delta Air Lines,LAX,ORD
DL192,1695389394,1695390259,865,16350,Delta Air Lines,ORD,MKE
DL192,1695416857,1695417011,154,5296,Delta Air Lines,MKE,LAX
DL192,1695431688,1695435138,3450,6539,Delta Air Lines,LAX,ORD
DL192,1695447942,1695449268,1326,8433,Delta Air Lines,ORD,MKE
DL192,1695465843,1695465951,108,6397,Delta Air Lines,MKE,SFO
DL192,1695481665,1695490237,8572,20510,Delta Air Lines,SFO,ORD
DL192,1695517282,1695517974,692,11784,Delta Air Lines,ORD,MKE
DL192,1695538970,1695538992,22,8390,Delta Air Lines,MKE,SFO
DL192,1695549218,1695557039,7821,10744,Delta Air Lines,SFO,ORD
DL192,1695571954,1695573534,1580,10833,Delta Air Lines,ORD,MKE
DL192,1695592352,1695592845,493,18296,Delta Air Lines,MKE,SFO
DL192,1695613654,1695619264,5610,14510,Delta Air Lines,SFO,ORD
DL192,1695638998,1695639087,89,20813,Delta Air Lines,ORD,MKE
DL192,1695662220,1695662328,108,13057,Delta Air Lines,MKE,LAX
DL192,1695682804,1695687236,4432,4447,Delta Air Lines,LAX,ORD
DL192,1695700592,1695701627,1035,21477,Delta Air Lines,ORD,MKE
DL192,1695724309,1695724413,104,11508,Delta Air Lines,MKE,SFO
DL192,1695739324,1695749369,10045,11247,Delta Air Lines,SFO,ORD
DL192,1695763386,1695764229,843,20103,Delta Air Lines,ORD,MKE
DL192,1695787183,1695789692,2509,20779,Delta Air Lines,MKE,ORD
DL192,1695817026,1695818742,1716,5739,Delta Air Lines,ORD,MKE
DL192,1695827030,1695828466,1436,19156,Delta Air Lines,MKE,SFO
DL192,1695853543,1695854956,1413,7846,Delta Air Lines,SFO,LAX
DL192,1695866842,1695869413,2571,12526,Delta Air Lines,LAX,ORD
DL192,1695882442,1695883507,1065,12699,Delta Air Lines,ORD,MKE
DL192,1695899802,1695900120,318,14896,Delta Air Lines,MKE,LAX
DL192,1695918655,1695919629,974,8989,Delta Air Lines,LAX,SFO
DL192,1695929960,1695931023,1063,17201,Delta Air Lines,SFO,LAX
DL192,1695957948,1695959201,1253,18635,Delta Air Lines,LAX,SFO
DL192,1695978268,1695979409,1141,9547,Delta Air Lines,SFO,LAX
DL192,1695996728,1696006448,9720,17245,Delta Air Lines,LAX,ORD
DL192,1696032242,1696032320,78,15721,Delta Air Lines,ORD,MKE
DL192,1696049378,1696050707,1329,9644,Delta Air Lines,MKE,LAX
DL192,1696062823,1696071717,8894,8492,Delta Air Lines,LAX,ORD
DL192,1696088809,1696090563,1754,10008,Delta Air Lines,ORD,MKE
DL192,1696101760,1696102147,387,19304,Delta Air Lines,MKE,SFO
DL192,1696128362,1696132483,4121,11884,Delta Air Lines,SFO,ORD
DL192,1696150035,1696150548,513,17300,Delta Air Lines,ORD,MKE
DL192,1696174494,1696175500,1006,12251,Delta Air Lines,MKE,SFO
DL192,1696196807,1696203971,7164,10009,Delta Air Lines,SFO,ORD
DL192,1696219588,1696219984,396,16813,Delta Air Lines,ORD,MKE
DL192,1696245105,1696245438,333,14601,Delta Air Lines,MKE,SFO
DL192,1696269618,1696270744,1126,9455,Delta Air Lines,SFO,LAX
DL192,1696280547,1696282785,2238,15968,Delta Air Lines,LAX,ORD
DL192,1696306741,1696308310,1569,17445,Delta Air Lines,ORD,MKE
DL192,1696328695,1696329271,576,10487,Delta Air Lines,MKE,LAX
DL192,1696346302,1696347331,1029,7713,Delta Air Lines,LAX,SFO
DL192,1696356225,1696356563,338,9321,Delta Air Lines,SFO,LAX
DL192,1696374437,1696374549,112,20456,Delta Air Lines,LAX,SFO
DL192,1696401686,1696403034,1348,10090,Delta Air Lines,SFO,LAX
DL192,1696414784,1696420937,6153,10665,Delta Air Lines,LAX,ORD
DL192,1696433413,1696434056,643,19917,Delta Air Lines,ORD,MKE
DL192,1696464706,1696466817,2111,10402,Delta Air Lines,MKE,ORD
DL192,1696479085,1696480809,1724,19743,Delta Air Lines,ORD,MKE
DL192,1696510868,1696511030,162,14717,Delta Air Lines,MKE,SFO
DL192,1696535769,1696540284,4515,15924,Delta Air Lines,SFO,ORD
DL192,1696556405,1696557370,965,9743,Delta Air Lines,ORD,MKE
DL192,1696575448,1696575533,85,13968,Delta Air Lines,MKE,LAX
DL192,1696593740,1696597709,3969,21480,Delta Air Lines,LAX,ORD
DL192,1696625300,1696625524,224,6557,Delta Air Lines,ORD,MKE
DL192,1696632412,1696633635,1223,13443,Delta Air Lines,MKE,SFO
DL192,1696656388,1696662481,6093,13597,Delta Air Lines,SFO,ORD
DL192,1696682213,1696683705,1492,6717,Delta Air Lines,ORD,MKE
DL192,1696699617,1696707253,7636,3741,Delta Air Lines,MKE,ORD
DL192,1696714530,1696715319,789,15700,Delta Air Lines,ORD,MKE
DL192,1696738894,1696747305,8411,20548,Delta Air Lines,MKE,ORD
DL192,1696771252,1696772789,1537,13632,Delta Air Lines,ORD,MKE
DL192,1696787540,1696788648,1108,14237,Delta Air Lines,MKE,SFO
DL192,1696806176,1696807470,1294,13839,Delta Air Lines,SFO,LAX
DL192,1696821477,1696829786,8309,20475,Delta Air Lines,LAX,ORD
DL192,1696858443,1696858616,173,20628,Delta Air Lines,ORD,MKE
DL192,1696883943,1696885204,1261,13240,Delta Air Lines,MKE,SFO
DL192,1696901029,1696910024,8995,11029,Delta Air Lines,SFO,ORD
DL192,1696928364,1696929605,1241,14101,Delta Air Lines,ORD,MKE
DL192,1696946926,1696955750,8824,13650,Delta Air Lines,MKE,ORD
DL192,1696972829,1696973072,243,17848,Delta Air Lines,ORD,MKE
DL192,1696994377,1696994731,354,9963,Delta Air Lines,MKE,LAX
DL192,1697011147,1697021473,10326,7699,Delta Air Lines,LAX,ORD
DL192,1697029625,1697029810,185,21297,Delta Air Lines,ORD,MKE
DL192,1697059238,1697060692,1454,11202,Delta Air Lines,MKE,SFO
DL192,1697082329,1697083120,791,14026,Delta Air Lines,SFO,LAX
DL192,1697099633,1697107737,8104,16708,Delta Air Lines,LAX,ORD
DL192,1697130647,1697131617,970,15043,Delta Air Lines,ORD,MKE
DL192,1697157300,1697158223,923,20145,Delta Air Lines,MKE,SFO
DL192,1697183928,1697184662,734,4496,Delta Air Lines,SFO,LAX
DL192,1697192166,1697198120,5954,9659,Delta Air Lines,LAX,ORD
DL192,1697213430,1697214944,1514,6208,Delta Air Lines,ORD,MKE
DL192,1697222827,1697223061,234,14535,Delta Air Lines,MKE,LAX
DL192,1697243457,1697254039,10582,11139,Delta Air Lines,LAX,ORD
DL192,1697275884,1697276027,143,6451,Delta Air Lines,ORD,MKE
DL192,1697290463,1697291934,1471,8393,Delta Air Lines,MKE,LAX
DL192,1697309569,1697319556,9987,18614,Delta Air Lines,LAX,ORD
DL192,1697344776,1697344820,44,4719,Delta Air Lines,ORD,MKE
DL192,1697357092,1697358261,1169,20178,Delta Air Lines,MKE,LAX
DL192,1697386583,1697387528,945,18453,Delta Air Lines,LAX,SFO
DL192,1697416161,1697416532,371,4147,Delta Air Lines,SFO,LAX
DL192,1697422347,1697423737,1390,11866,Delta Air Lines,LAX,SFO
DL192,1697444561,1697444790,229,11214,Delta Air Lines,SFO,LAX
DL192,1697456286,1697461647,5361,13659,Delta Air Lines,LAX,ORD
DL192,1697482560,1697483611,1051,11143,Delta Air Lines,ORD,MKE
DL192,1697503700,1697505096,1396,19308,Delta Air Lines,MKE,LAX
DL192,1697532249,1697533070,821,8459,Delta Air Lines,LAX,SFO
DL192,1697548582,1697548678,96,19695,Delta Air Lines,SFO,LAX
DL192,1697572016,1697573733,1717,6615,Delta Air Lines,LAX,SFO
DL192,1697586439,1697588165,1726,20654,Delta Air Lines,SFO,LAX
DL192,1697612617,1697613294,677,11572,Delta Air Lines,LAX,SFO
DL192,1697631459,1697639356,7897,11318,Delta Air Lines,SFO,ORD
DL192,1697660627,1697661067,440,14731,Delta Air Lines,ORD,MKE
DL192,1697676932,1697682796,5864,10836,Delta Air Lines,MKE,ORD
DL192,1697697042,1697697516,474,14120,Delta Air Lines,ORD,MKE
DL192,1697714337,1697723013,8676,7089,Delta Air Lines,MKE,ORD
DL192,1697738277,1697738511,234,18222,Delta Air Lines,ORD,MKE
DL192,1697760410,1697761945,1535,4776,Delta Air Lines,MKE,SFO
DL192,1697775904,1697781138,5234,9611,Delta Air Lines,SFO,ORD
DL192,1697795658,1697797212,1554,18036,Delta Air Lines,ORD,MKE
DL192,1697824556,1697832707,8151,8484,Delta Air Lines,MKE,ORD
DL192,1697845632,1697846548,916,18811,Delta Air Lines,ORD,MKE
DL192,1697866598,1697868430,1832,7027,Delta Air Lines,MKE,ORD
DL192,1697876375,1697877327,952,5593,Delta Air Lines,ORD,MKE
DL192,1697885010,1697894855,9845,4918,Delta Air Lines,MKE,ORD
